Change,Target,Treatment
1.7787946313305776,p-S6_235,(+)-Serum_GBM-26
-0.13928447042052128,p-S6_235,(-)-Serum_GBM-26
-0.540310892994104,p-S6_235,DMSO_GBM-6
-0.7562833181125138,p-S6_235,GDC0980_GBM-6
-0.5187894972267478,p-S6_235,Palbociclib_GBM-6
0.15921636112953536,p-S6_235,(+)-Serum_GBM-6
-0.6612739729897784,p-S6_235,Erlotinib_GBM-6
-0.446470332233681,p-S6_235,(-)-Serum_GBM-6
-0.7747823844102041,p-S6_235,GNE-317_GBM-6
0.6353270365902774,p-S6_240,Palbociclib_GBM-26
0.4110157708718176,p-S6_240,GDC0980_GBM-26
0.741248021826669,p-S6_240,DMSO_GBM-26
0.3048167817865096,p-S6_240,GNE-317_GBM-26
0.8339980143424252,p-S6_240,Erlotinib_GBM-26
1.166519262053284,p-S6_240,(+)-Serum_GBM-26
0.030765464802370378,p-S6_240,(-)-Serum_GBM-26
-0.6158686923061742,p-S6_240,DMSO_GBM-6
-0.6981010319180923,p-S6_240,GDC0980_GBM-6
-0.633118309090059,p-S6_240,Palbociclib_GBM-6
-0.1842324139527207,p-S6_240,(+)-Serum_GBM-6
-0.6889167722384264,p-S6_240,Erlotinib_GBM-6
-0.5543208378903651,p-S6_240,(-)-Serum_GBM-6
-0.7491322948775155,p-S6_240,GNE-317_GBM-6
0.3144133228370727,p-Src,Palbociclib_GBM-26
0.7904899299248864,p-Src,GDC0980_GBM-26
0.5983131473779739,p-Src,DMSO_GBM-26
0.5162149741473581,p-Src,GNE-317_GBM-26
0.41411642758670686,p-Src,Erlotinib_GBM-26
0.09412343892236535,p-Src,(+)-Serum_GBM-26
0.012239935421773474,p-Src,(-)-Serum_GBM-26
-0.44608591897210764,p-Src,DMSO_GBM-6
-0.5237009972197824,p-Src,GDC0980_GBM-6
-0.44136652711939467,p-Src,Palbociclib_GBM-6
-0.1266629109835293,p-Src,(+)-Serum_GBM-6
-0.3920781737936859,p-Src,Erlotinib_GBM-6
-0.3038802074475191,p-Src,(-)-Serum_GBM-6
-0.5061364406821172,p-Src,GNE-317_GBM-6
