Change,Target,Treatment
0.15380410239903117,p-GSK3b,Erlotinib_1h
0.21008312542907376,p-GSK3b,(+)-Serum_1h
-0.22757251264594994,p-GSK3b,(-)-Serum_1h
0.09419546483632785,p-GSK3b,Palbociclib_24h
-0.6836643007028869,p-GSK3b,GNE-317_24h
0.17216485645551946,p-GSK3b,(+)-Serum_24h
-0.18522274324361718,p-GSK3b,DMSO_24h
-0.07434488811398374,p-GSK3b,Erlotinib_24h
-0.768771709543955,p-GSK3b,GDC0980_24h
-0.11337748882069251,p-GSK3b,(-)-Serum_24h
0.5134276504924236,p-MAPK,Palbociclib_1h
0.963362116251647,p-MAPK,GDC0980_1h
0.5983062141973692,p-MAPK,DMSO_1h
0.5644601397495124,p-MAPK,GNE-317_1h
0.46659738786642624,p-MAPK,Erlotinib_1h
0.31446927289325655,p-MAPK,(+)-Serum_1h
0.09819207996125513,p-MAPK,(-)-Serum_1h
-0.39775033924014735,p-MAPK,Palbociclib_24h
-0.6698562215774445,p-MAPK,GNE-317_24h
-0.23007404700269077,p-MAPK,(+)-Serum_24h
-0.5468990370550793,p-MAPK,DMSO_24h
-0.4812269910203851,p-MAPK,Erlotinib_24h
-0.7414387104129764,p-MAPK,GDC0980_24h
-0.45156951510316773,p-MAPK,(-)-Serum_24h
0.47097105496580816,p-mTOR,Palbociclib_1h
1.016657795918325,p-mTOR,GDC0980_1h
0.5158193877568223,p-mTOR,DMSO_1h
0.4341050130846307,p-mTOR,GNE-317_1h
0.5728943060236462,p-mTOR,Erlotinib_1h
0.26293684246459154,p-mTOR,(+)-Serum_1h
0.1695577712803712,p-mTOR,(-)-Serum_1h
-0.2501524747365143,p-mTOR,Palbociclib_24h
-0.6427105230869562,p-mTOR,GNE-317_24h
-0.31093566984234255,p-mTOR,(+)-Serum_24h
-0.5798433339752267,p-mTOR,DMSO_24h
-0.407615007337393,p-mTOR,Erlotinib_24h
-0.7061471303825579,p-mTOR,GDC0980_24h
-0.545538032133204,p-mTOR,(-)-Serum_24h
0.39380604303873556,p-p53,Palbociclib_1h
0.9582429935777187,p-p53,GDC0980_1h
0.6283634646223022,p-p53,DMSO_1h
0.4549743042940729,p-p53,GNE-317_1h
0.5561212063839361,p-p53,Erlotinib_1h
0.08017551639919589,p-p53,(+)-Serum_1h
0.09767953318894977,p-p53,(-)-Serum_1h
-0.27735870653506167,p-p53,Palbociclib_24h
-0.5496672147306179,p-p53,GNE-317_24h
-0.25710714882603025,p-p53,(+)-Serum_24h
-0.5520291748712596,p-p53,DMSO_24h
-0.41799091745484795,p-p53,Erlotinib_24h
-0.6808711409496929,p-p53,GDC0980_24h
-0.43433875813740125,p-p53,(-)-Serum_24h
0.3010072335925718,p-70S6k,Palbociclib_1h
0.7666768478358165,p-70S6k,GDC0980_1h
0.6551418402010347,p-70S6k,DMSO_1h
0.25355536620942964,p-70S6k,GNE-317_1h
0.46776499411472916,p-70S6k,Erlotinib_1h
0.23599792654654597,p-70S6k,(+)-Serum_1h
0.007251420026771379,p-70S6k,(-)-Serum_1h
-0.2986360506562872,p-70S6k,Palbociclib_24h
-0.6667125321080958,p-70S6k,GNE-317_24h
0.026346042015564723,p-70S6k,(+)-Serum_24h
-0.42767118802832393,p-70S6k,DMSO_24h
-0.26079672341521354,p-70S6k,Erlotinib_24h
-0.7136500366871101,p-70S6k,GDC0980_24h
-0.3462751396474323,p-70S6k,(-)-Serum_24h
0.2635961009068537,p-PDK1,Palbociclib_1h
0.45771268743986365,p-PDK1,GDC0980_1h
0.49306686307350844,p-PDK1,DMSO_1h
0.2616753854554808,p-PDK1,GNE-317_1h
0.41981416627749046,p-PDK1,Erlotinib_1h
0.2566919952569493,p-PDK1,(+)-Serum_1h
0.03027924256725406,p-PDK1,(-)-Serum_1h
-0.26867800420846727,p-PDK1,Palbociclib_24h
-0.6599727399708395,p-PDK1,GNE-317_24h
0.0927607221178289,p-PDK1,(+)-Serum_24h
-0.26560926828349096,p-PDK1,DMSO_24h
-0.4495589286507589,p-PDK1,Erlotinib_24h
-0.6659432639411969,p-PDK1,GDC0980_24h
0.034165041959524474,p-PDK1,(-)-Serum_24h
0.5249645732188609,p-Rb_780,Palbociclib_1h
0.7063807627649209,p-Rb_780,GDC0980_1h
0.701480087483079,p-Rb_780,DMSO_1h
0.6202866618766607,p-Rb_780,GNE-317_1h
0.5145237244965685,p-Rb_780,Erlotinib_1h
0.36031151512295667,p-Rb_780,(+)-Serum_1h
0.12965058026413256,p-Rb_780,(-)-Serum_1h
-0.4604468473356795,p-Rb_780,Palbociclib_24h
-0.6647178069392439,p-Rb_780,GNE-317_24h
-0.1945388395258564,p-Rb_780,(+)-Serum_24h
-0.5124494663186879,p-Rb_780,DMSO_24h
-0.5201078467059265,p-Rb_780,Erlotinib_24h
-0.7697037920627323,p-Rb_780,GDC0980_24h
-0.43563330633905256,p-Rb_780,(-)-Serum_24h
0.432805048516048,p-RB_807,Palbociclib_1h
0.8112466054799182,p-RB_807,GDC0980_1h
0.5917407916965058,p-RB_807,DMSO_1h
0.5488027369323949,p-RB_807,GNE-317_1h
0.5977836708458131,p-RB_807,Erlotinib_1h
0.3784540085403385,p-RB_807,(+)-Serum_1h
0.10510352565448232,p-RB_807,(-)-Serum_1h
-0.4135253145039926,p-RB_807,Palbociclib_24h
-0.6306917593934986,p-RB_807,GNE-317_24h
-0.18680669850596546,p-RB_807,(+)-Serum_24h
-0.5259847699635893,p-RB_807,DMSO_24h
-0.5039319741406514,p-RB_807,Erlotinib_24h
-0.7301727739284704,p-RB_807,GDC0980_24h
-0.4748230972293334,p-RB_807,(-)-Serum_24h
0.16805422224180927,p-S6_235,Palbociclib_1h
-0.04792458619994836,p-S6_235,GDC0980_1h
0.48729842959647174,p-S6_235,DMSO_1h
-0.10959726146522464,p-S6_235,GNE-317_1h
0.6357631261976325,p-S6_235,Erlotinib_1h
1.4704368213674917,p-S6_235,(+)-Serum_1h
-0.234796514639226,p-S6_235,(-)-Serum_1h
-0.5140911396833212,p-S6_235,Palbociclib_24h
-0.8368890931327451,p-S6_235,GNE-317_24h
1.1231695698106017,p-S6_235,(+)-Serum_24h
-0.397974097670216,p-S6_235,DMSO_24h
-0.5460596345889438,p-S6_235,Erlotinib_24h
-0.8874779214245722,p-S6_235,GDC0980_24h
-0.30991192040981075,p-S6_235,(-)-Serum_24h
0.44433131684797716,p-S6_240,Palbociclib_1h
0.24621816972207236,p-S6_240,GDC0980_1h
0.5378814096827979,p-S6_240,DMSO_1h
0.15242254210661754,p-S6_240,GNE-317_1h
0.619798797355442,p-S6_240,Erlotinib_1h
0.913483693917503,p-S6_240,(+)-Serum_1h
-0.0896213369996233,p-S6_240,(-)-Serum_1h
-0.47205605652453236,p-S6_240,Palbociclib_24h
-0.831525647877611,p-S6_240,GNE-317_24h
0.6790181924938192,p-S6_240,(+)-Serum_24h
-0.42333053696971273,p-S6_240,DMSO_24h
-0.5179879696539201,p-S6_240,Erlotinib_24h
-0.8827206313987753,p-S6_240,GDC0980_24h
-0.3759119427020532,p-S6_240,(-)-Serum_24h
0.34418437129928564,p-Src,Palbociclib_1h
0.8310439638415872,p-Src,GDC0980_1h
0.6345144375974583,p-Src,DMSO_1h
0.5505567665578639,p-Src,GNE-317_1h
0.44614572002116415,p-Src,Erlotinib_1h
0.11890499078117774,p-Src,(+)-Serum_1h
0.03516685167349222,p-Src,(-)-Serum_1h
-0.41957044836150614,p-Src,Palbociclib_24h
-0.6537079286036965,p-Src,GNE-317_24h
-0.10105356418590232,p-Src,(+)-Serum_24h
-0.4346661019458876,p-Src,DMSO_24h
-0.3631250886169008,p-Src,Erlotinib_24h
-0.627711449935974,p-Src,GDC0980_24h
-0.360682520122161,p-Src,(-)-Serum_24h
