Change,Target,Treatment
0.5226748234096148,p-MAPK,(+)-Serum_GBM-26
-0.10390677694002236,p-MAPK,DMSO_GBM-26
0.0259721688333194,p-MAPK,Erlotinib_GBM-26
-0.4886459348073705,p-MAPK,GDC0980_GBM-26
0.08462546104826779,p-MAPK,(-)-Serum_GBM-26
-0.16970775191414406,p-MAPK,DMSO_GBM-6
-0.20015384890131127,p-MAPK,GDC0980_GBM-6
0.2835595549218838,p-MAPK,Palbociclib_GBM-6
0.47551315435661085,p-MAPK,(+)-Serum_GBM-6
-0.1658624795437027,p-MAPK,Erlotinib_GBM-6
-0.03836843666365081,p-MAPK,(-)-Serum_GBM-6
-0.06968507266689287,p-MAPK,GNE-317_GBM-6
0.46606350242058064,p-mTOR,Palbociclib_GBM-26
-0.30144590166234775,p-mTOR,GNE-317_GBM-26
0.34722331037773646,p-mTOR,(+)-Serum_GBM-26
-0.1785311912029209,p-mTOR,DMSO_GBM-26
0.15820081798517935,p-mTOR,Erlotinib_GBM-26
-0.42547390941070856,p-mTOR,GDC0980_GBM-26
-0.11145922086810038,p-mTOR,(-)-Serum_GBM-26
-0.15944890642522155,p-mTOR,DMSO_GBM-6
-0.2154502355973402,p-mTOR,GDC0980_GBM-6
0.09972425715914839,p-mTOR,Palbociclib_GBM-6
0.4249361173989859,p-mTOR,(+)-Serum_GBM-6
-0.09905453910908417,p-mTOR,Erlotinib_GBM-6
-0.021411451175384767,p-mTOR,(-)-Serum_GBM-6
0.016127350109477096,p-mTOR,GNE-317_GBM-6
0.11775818185372663,p-p53,Palbociclib_GBM-26
-0.3034398119179002,p-p53,GNE-317_GBM-26
0.14908263636422867,p-p53,(+)-Serum_GBM-26
-0.3070932154755017,p-p53,DMSO_GBM-26
-0.0997671738231655,p-p53,Erlotinib_GBM-26
-0.5063818017390499,p-p53,GDC0980_GBM-26
-0.12505348508687655,p-p53,(-)-Serum_GBM-26
-0.06997786081953566,p-p53,DMSO_GBM-6
-0.019327636046366004,p-p53,GDC0980_GBM-6
0.16721808588667428,p-p53,Palbociclib_GBM-6
0.5674538424834135,p-p53,(+)-Serum_GBM-6
0.054993599155455174,p-p53,Erlotinib_GBM-6
0.26177971688923096,p-p53,(-)-Serum_GBM-6
0.11275492227566591,p-p53,GNE-317_GBM-6
0.22798235083322463,p-70S6k,Palbociclib_GBM-26
-0.4164639789254629,p-70S6k,GNE-317_GBM-26
0.7969769142283142,p-70S6k,(+)-Serum_GBM-26
0.0020613130061865486,p-70S6k,DMSO_GBM-26
0.29423329809522886,p-70S6k,Erlotinib_GBM-26
-0.498644460641293,p-70S6k,GDC0980_GBM-26
0.14457350076951697,p-70S6k,(-)-Serum_GBM-26
-0.2624240551443459,p-70S6k,DMSO_GBM-6
-0.3947947086503045,p-70S6k,GDC0980_GBM-6
0.09324267359488009,p-70S6k,Palbociclib_GBM-6
0.5849226262798543,p-70S6k,(+)-Serum_GBM-6
-0.19078297058537408,p-70S6k,Erlotinib_GBM-6
-0.17270351919523017,p-70S6k,(-)-Serum_GBM-6
-0.20817898366519522,p-70S6k,GNE-317_GBM-6
0.12248660315570639,p-PDK1,Palbociclib_GBM-26
-0.4781012381866424,p-PDK1,GNE-317_GBM-26
0.6772492528471278,p-PDK1,(+)-Serum_GBM-26
0.12719672398378343,p-PDK1,DMSO_GBM-26
-0.15514269778325862,p-PDK1,Erlotinib_GBM-26
-0.4872652360003448,p-PDK1,GDC0980_GBM-26
0.5873123080280329,p-PDK1,(-)-Serum_GBM-26
-0.3778923692873886,p-PDK1,DMSO_GBM-6
-0.301314959015113,p-PDK1,GDC0980_GBM-6
0.1342603106215746,p-PDK1,Palbociclib_GBM-6
0.47021163477827477,p-PDK1,(+)-Serum_GBM-6
-0.005748184174470162,p-PDK1,Erlotinib_GBM-6
-0.044252426610535904,p-PDK1,(-)-Serum_GBM-6
-0.2689997223567462,p-PDK1,GNE-317_GBM-6
-0.7087540955150996,p-Rb_780,Palbociclib_GBM-26
-0.8190177092035028,p-Rb_780,GNE-317_GBM-26
-0.5652193615191488,p-Rb_780,(+)-Serum_GBM-26
-0.7368246381975045,p-Rb_780,DMSO_GBM-26
-0.7409585625602046,p-Rb_780,Erlotinib_GBM-26
-0.8756881930002156,p-Rb_780,GDC0980_GBM-26
-0.695359970848513,p-Rb_780,(-)-Serum_GBM-26
0.7348250140168087,p-Rb_780,DMSO_GBM-6
0.2221450097861026,p-Rb_780,GDC0980_GBM-6
-0.3833784581944842,p-Rb_780,Palbociclib_GBM-6
2.4442596336171123,p-Rb_780,(+)-Serum_GBM-6
0.2935801290317493,p-Rb_780,Erlotinib_GBM-6
1.5056923989035855,p-Rb_780,(-)-Serum_GBM-6
0.3246988036833142,p-Rb_780,GNE-317_GBM-6
-0.7803999314880912,p-RB_807,Palbociclib_GBM-26
-0.861715915546107,p-RB_807,GNE-317_GBM-26
-0.6955072245437419,p-RB_807,(+)-Serum_GBM-26
-0.8225093434277604,p-RB_807,DMSO_GBM-26
-0.814251876237168,p-RB_807,Erlotinib_GBM-26
-0.8989656692827713,p-RB_807,GDC0980_GBM-26
-0.80335232418127,p-RB_807,(-)-Serum_GBM-26
0.9707656384638759,p-RB_807,DMSO_GBM-6
0.33285570115079405,p-RB_807,GDC0980_GBM-6
-0.43172141491918875,p-RB_807,Palbociclib_GBM-6
2.36378451607774,p-RB_807,(+)-Serum_GBM-6
0.4593117418505153,p-RB_807,Erlotinib_GBM-6
1.5201166553848642,p-RB_807,(-)-Serum_GBM-6
0.46158944669830904,p-RB_807,GNE-317_GBM-6
-0.12234876093418061,p-S6_235,Palbociclib_GBM-26
-0.7053881885917898,p-S6_235,GNE-317_GBM-26
2.834880480419089,p-S6_235,(+)-Serum_GBM-26
0.08738247494623141,p-S6_235,DMSO_GBM-26
-0.1800904311451404,p-S6_235,Erlotinib_GBM-26
-0.796762006727713,p-S6_235,GDC0980_GBM-26
0.2464408607864446,p-S6_235,(-)-Serum_GBM-26
-0.42823522469518793,p-S6_235,DMSO_GBM-6
-0.6462589999741056,p-S6_235,GDC0980_GBM-6
-0.2297097351360861,p-S6_235,Palbociclib_GBM-6
1.2305334276775595,p-S6_235,(+)-Serum_GBM-6
-0.5291925699990333,p-S6_235,Erlotinib_GBM-6
-0.2455354461431128,p-S6_235,(-)-Serum_GBM-6
-0.5157158804829745,p-S6_235,GNE-317_GBM-6
0.08168737220661186,p-S6_240,Palbociclib_GBM-26
-0.654818316445093,p-S6_240,GNE-317_GBM-26
2.440086393585322,p-S6_240,(+)-Serum_GBM-26
0.18151952268018548,p-S6_240,DMSO_GBM-26
-0.012421047877306541,p-S6_240,Erlotinib_GBM-26
-0.7597100722451906,p-S6_240,GDC0980_GBM-26
0.2786739559509966,p-S6_240,(-)-Serum_GBM-26
-0.36683985574376393,p-S6_240,DMSO_GBM-6
-0.5210821212227376,p-S6_240,GDC0980_GBM-6
-0.21200984737320414,p-S6_240,Palbociclib_GBM-6
0.7848173925227169,p-S6_240,(+)-Serum_GBM-6
-0.50177493841695,p-S6_240,Erlotinib_GBM-6
-0.2750556859953911,p-S6_240,(-)-Serum_GBM-6
-0.4630727516261947,p-S6_240,GNE-317_GBM-6
-0.06753366157479643,p-Src,Palbociclib_GBM-26
-0.44367805028351825,p-Src,GNE-317_GBM-26
0.4441671501351024,p-Src,(+)-Serum_GBM-26
-0.09178499196317493,p-Src,DMSO_GBM-26
0.0231464179862231,p-Src,Erlotinib_GBM-26
-0.40191442676226474,p-Src,GDC0980_GBM-26
0.027070430632052885,p-Src,(-)-Serum_GBM-26
-0.218459124649759,p-Src,DMSO_GBM-6
-0.12911547221946568,p-Src,GDC0980_GBM-6
0.2514878133188381,p-Src,Palbociclib_GBM-6
0.4836956910551534,p-Src,(+)-Serum_GBM-6
0.07270604267298571,p-Src,Erlotinib_GBM-6
0.0058696634141026036,p-Src,(-)-Serum_GBM-6
0.04434251823852189,p-Src,GNE-317_GBM-6
