Change,Target,Treatment
-0.10229875085680075,p-c-Abl,GDC0980_24h
0.21626321378270968,p-c-Abl,Palbociclib_24h
0.6119311463695042,p-c-Abl,(+)-Serum_24h
-0.01740536522765111,p-c-Abl,Erlotinib_24h
0.028520514694987485,p-c-Abl,(-)-Serum_24h
0.10481179319196024,p-c-Abl,GNE-317_24h
0.13916830330590912,p-GSK3b,DMSO_1h
-0.15939379124144992,p-GSK3b,GDC0980_1h
-0.011893587858471678,p-GSK3b,Palbociclib_1h
0.2822870872417668,p-GSK3b,(+)-Serum_1h
0.8235817195938088,p-GSK3b,Erlotinib_1h
0.14239944805318785,p-GSK3b,(-)-Serum_1h
-0.32382366090646075,p-GSK3b,GNE-317_1h
-0.3565512362080857,p-GSK3b,DMSO_24h
-0.5752611227512754,p-GSK3b,GDC0980_24h
0.12185293521701537,p-GSK3b,Palbociclib_24h
0.5502017004992046,p-GSK3b,(+)-Serum_24h
-0.20767526603447017,p-GSK3b,Erlotinib_24h
-0.05665397037353045,p-GSK3b,(-)-Serum_24h
-0.3682385585371484,p-GSK3b,GNE-317_24h
-0.06019266226011579,p-MAPK,DMSO_1h
-0.19099254856568373,p-MAPK,GDC0980_1h
-0.23786803414529475,p-MAPK,Palbociclib_1h
0.06967701415626991,p-MAPK,(+)-Serum_1h
-0.17102968542409047,p-MAPK,Erlotinib_1h
-0.09694938402502803,p-MAPK,(-)-Serum_1h
-0.18739747272491414,p-MAPK,GNE-317_1h
-0.08108573529089111,p-MAPK,DMSO_24h
-0.11478152480443117,p-MAPK,GDC0980_24h
0.4205614798169599,p-MAPK,Palbociclib_24h
0.6330034255167704,p-MAPK,(+)-Serum_24h
-0.07683003419162589,p-MAPK,Erlotinib_24h
0.064272204132295,p-MAPK,(-)-Serum_24h
0.029612957809780505,p-MAPK,GNE-317_24h
-0.054076670023773546,p-mTOR,DMSO_1h
-0.24122717290319515,p-mTOR,GDC0980_1h
-0.21824925421423486,p-mTOR,Palbociclib_1h
0.21895395073862917,p-mTOR,(+)-Serum_1h
-0.05243868016107541,p-mTOR,Erlotinib_1h
0.10803625089123779,p-mTOR,(-)-Serum_1h
-0.22679527415088643,p-mTOR,GNE-317_1h
-0.10929633754963558,p-mTOR,DMSO_24h
-0.16863905850614214,p-mTOR,GDC0980_24h
0.16534072827307253,p-mTOR,Palbociclib_24h
0.5099567750573237,p-mTOR,(+)-Serum_24h
-0.045298462142588126,p-mTOR,Erlotinib_24h
0.036977301121705684,p-mTOR,(-)-Serum_24h
0.0767559035695631,p-mTOR,GNE-317_24h
-0.1355251127233893,p-p53,DMSO_1h
-0.12153670702128508,p-p53,GDC0980_1h
-0.19266993462124293,p-p53,Palbociclib_1h
0.20333550512438514,p-p53,(+)-Serum_1h
-0.1178312523389988,p-p53,Erlotinib_1h
0.15566505672602754,p-p53,(-)-Serum_1h
-0.06056645786107152,p-p53,GNE-317_1h
-0.16278154842743223,p-p53,DMSO_24h
-0.1171855341285004,p-p53,GDC0980_24h
0.050745436420106316,p-p53,Palbociclib_24h
0.41104305331036,p-p53,(+)-Serum_24h
-0.050280557533577235,p-p53,Erlotinib_24h
0.13587108983293858,p-p53,(-)-Serum_24h
0.0017169632416802415,p-p53,GNE-317_24h
0.02571919670050859,p-70S6k,DMSO_1h
-0.1764122593477546,p-70S6k,GDC0980_1h
-0.06749450203434021,p-70S6k,Palbociclib_1h
0.2943464734848904,p-70S6k,(+)-Serum_1h
-0.08881959283419237,p-70S6k,Erlotinib_1h
0.23288193840309027,p-70S6k,(-)-Serum_1h
-0.1945651095147035,p-70S6k,GNE-317_1h
-0.20237493005091886,p-70S6k,DMSO_24h
-0.3455224289604157,p-70S6k,GDC0980_24h
0.1822481062178477,p-70S6k,Palbociclib_24h
0.7139577686440858,p-70S6k,(+)-Serum_24h
-0.12490124685784651,p-70S6k,Erlotinib_24h
-0.10534987214140734,p-70S6k,(-)-Serum_24h
-0.14371354170884376,p-70S6k,GNE-317_24h
-0.04638657800467728,p-PDK1,DMSO_1h
-0.3337420325389305,p-PDK1,GDC0980_1h
-0.20504873985387306,p-PDK1,Palbociclib_1h
0.2597007876916019,p-PDK1,(+)-Serum_1h
-0.15391864550390635,p-PDK1,Erlotinib_1h
0.010691767711983248,p-PDK1,(-)-Serum_1h
-0.2386841277993085,p-PDK1,GNE-317_1h
-0.27420030247016086,p-PDK1,DMSO_24h
-0.1848590719992045,p-PDK1,GDC0980_24h
0.3233173002977463,p-PDK1,Palbociclib_24h
0.7152645412894311,p-PDK1,(+)-Serum_24h
0.15997237707573744,p-PDK1,Erlotinib_24h
0.11505029907180728,p-PDK1,(-)-Serum_24h
-0.14715757496824652,p-PDK1,GNE-317_24h
0.17993389978889812,p-Rb_780,DMSO_1h
0.28203958037466154,p-Rb_780,GDC0980_1h
-0.39084115758938215,p-Rb_780,Palbociclib_1h
0.3329766728395668,p-Rb_780,(+)-Serum_1h
0.2805363093968543,p-Rb_780,Erlotinib_1h
0.33904958181295575,p-Rb_780,(-)-Serum_1h
0.3238903518569599,p-Rb_780,GNE-317_1h
-0.1923823220960819,p-Rb_780,DMSO_24h
-0.4310516006568544,p-Rb_780,GDC0980_24h
-0.7129425424957129,p-Rb_780,Palbociclib_24h
0.603415298329968,p-Rb_780,(+)-Serum_24h
-0.3977962206272696,p-Rb_780,Erlotinib_24h
0.16648161076400342,p-Rb_780,(-)-Serum_24h
-0.38330946169856717,p-Rb_780,GNE-317_24h
0.19954042133808456,p-RB_807,DMSO_1h
0.24432841901384433,p-RB_807,GDC0980_1h
-0.20213129322664072,p-RB_807,Palbociclib_1h
0.25815933815354447,p-RB_807,(+)-Serum_1h
0.22725912673763496,p-RB_807,Erlotinib_1h
0.23583742856298667,p-RB_807,(-)-Serum_1h
0.3612162546842237,p-RB_807,GNE-317_1h
-0.11762126675523076,p-RB_807,DMSO_24h
-0.4032352187263569,p-RB_807,GDC0980_24h
-0.7455623701534679,p-RB_807,Palbociclib_24h
0.5060806126691817,p-RB_807,(+)-Serum_24h
-0.3466165529520022,p-RB_807,Erlotinib_24h
0.12834184776065727,p-RB_807,(-)-Serum_24h
-0.3455967471064587,p-RB_807,GNE-317_24h
-0.07680613863724609,p-S6_235,DMSO_1h
-0.510543667010712,p-S6_235,GDC0980_1h
-0.03358470885442846,p-S6_235,Palbociclib_1h
1.328054792415018,p-S6_235,(+)-Serum_1h
-0.3197363521263076,p-S6_235,Erlotinib_1h
0.11165390603322692,p-S6_235,(-)-Serum_1h
-0.5476953510221217,p-S6_235,GNE-317_1h
-0.28490846172810586,p-S6_235,DMSO_24h
-0.5575852049936068,p-S6_235,GDC0980_24h
-0.03661772426650379,p-S6_235,Palbociclib_24h
1.7896709431155522,p-S6_235,(+)-Serum_24h
-0.4111732238668482,p-S6_235,Erlotinib_24h
-0.05641053508145488,p-S6_235,(-)-Serum_24h
-0.3943182739764608,p-S6_235,GNE-317_24h
-0.08622476144411861,p-S6_240,DMSO_1h
-0.2818398395199231,p-S6_240,GDC0980_1h
-0.12725831527320444,p-S6_240,Palbociclib_1h
0.9405557568888826,p-S6_240,(+)-Serum_1h
-0.25999223451701364,p-S6_240,Erlotinib_1h
0.06018586488326205,p-S6_240,(-)-Serum_1h
-0.4032334972368893,p-S6_240,GNE-317_1h
-0.16766704291199752,p-S6_240,DMSO_24h
-0.3704292067953134,p-S6_240,GDC0980_24h
0.03586774979737311,p-S6_240,Palbociclib_24h
1.346266346132066,p-S6_240,(+)-Serum_24h
-0.34504857489111,p-S6_240,Erlotinib_24h
-0.04701038106498497,p-S6_240,(-)-Serum_24h
-0.2941718640470284,p-S6_240,GNE-317_24h
-0.12192623798658309,p-Src,DMSO_1h
-0.2449629436421479,p-Src,GDC0980_1h
-0.11444497997119335,p-Src,Palbociclib_1h
0.38442839697358017,p-Src,(+)-Serum_1h
-0.036312267136308266,p-Src,Erlotinib_1h
0.10350060775540572,p-Src,(-)-Serum_1h
-0.21711931813166296,p-Src,GNE-317_1h
-0.24589858587046431,p-Src,DMSO_24h
-0.15969173890166216,p-Src,GDC0980_24h
0.2075487790279467,p-Src,Palbociclib_24h
0.4316039685847314,p-Src,(+)-Serum_24h
0.035043935945745314,p-Src,Erlotinib_24h
-0.029445855572625045,p-Src,(-)-Serum_24h
0.007676238925238847,p-Src,GNE-317_24h
