Change,Target,Treatment
-0.25605827907483875,p-p53,GDC0980_24h_GBM6
-0.11454399713199198,p-p53,Palbociclib_24h_GBM6
-0.1996779122473091,p-p53,Erlotinib_24h_GBM6
-0.1558599566237574,p-p53,GNE-317_24h_GBM6
0.7630844046778156,p-70S6k,Palbociclib_1h_GBM26
1.3941453345524843,p-70S6k,GDC0980_1h_GBM26
1.242996572686271,p-70S6k,DMSO_1h_GBM26
0.6987791147486915,p-70S6k,GNE-317_1h_GBM26
0.9890693180158809,p-70S6k,Erlotinib_1h_GBM26
-0.04953346210341798,p-70S6k,Palbociclib_24h_GBM26
-0.5483392238395549,p-70S6k,GNE-317_24h_GBM26
-0.2243978536932208,p-70S6k,DMSO_24h_GBM26
0.001745213387121046,p-70S6k,Erlotinib_24h_GBM26
-0.6119474653473571,p-70S6k,GDC0980_24h_GBM26
-0.2658561941505916,p-70S6k,DMSO_1h_GBM6
-0.4105288851780196,p-70S6k,GDC0980_1h_GBM6
-0.33257256230147747,p-70S6k,Palbociclib_1h_GBM6
-0.3478356902318587,p-70S6k,Erlotinib_1h_GBM6
-0.4235215273664929,p-70S6k,GNE-317_1h_GBM6
-0.42911129441960194,p-70S6k,DMSO_24h_GBM6
-0.531567063976508,p-70S6k,GDC0980_24h_GBM6
-0.15382287184545193,p-70S6k,Palbociclib_24h_GBM6
-0.37366061667515443,p-70S6k,Erlotinib_24h_GBM6
-0.387125246939557,p-70S6k,GNE-317_24h_GBM6
0.7362073159237325,p-PDK1,Palbociclib_1h_GBM26
1.0029275419824215,p-PDK1,GDC0980_1h_GBM26
1.0515049144035093,p-PDK1,DMSO_1h_GBM26
0.7335682129571373,p-PDK1,GNE-317_1h_GBM26
0.9508541859016456,p-PDK1,Erlotinib_1h_GBM26
0.00485162820457482,p-PDK1,Palbociclib_24h_GBM26
-0.5327954747150268,p-PDK1,GNE-317_24h_GBM26
0.009068135172076658,p-PDK1,DMSO_24h_GBM26
-0.24368252293942644,p-PDK1,Erlotinib_24h_GBM26
-0.5409990987922084,p-PDK1,GDC0980_24h_GBM26
-0.26828514040312434,p-PDK1,DMSO_1h_GBM6
-0.4887751746446503,p-PDK1,GDC0980_1h_GBM6
-0.3900278285858316,p-PDK1,Palbociclib_1h_GBM6
-0.3507953168095404,p-PDK1,Erlotinib_1h_GBM6
-0.41583651856471643,p-PDK1,GNE-317_1h_GBM6
-0.4430883505579414,p-PDK1,DMSO_24h_GBM6
-0.3745361422915307,p-PDK1,GDC0980_24h_GBM6
0.015391468131235316,p-PDK1,Palbociclib_24h_GBM6
-0.10994433860601599,p-PDK1,Erlotinib_24h_GBM6
-0.34560749576631983,p-PDK1,GNE-317_24h_GBM6
-0.30991994833559905,p-Rb_780,Palbociclib_1h_GBM26
-0.22782512747661213,p-Rb_780,GDC0980_1h_GBM26
-0.23004279096275174,p-Rb_780,DMSO_1h_GBM26
-0.2667846040653473,p-Rb_780,GNE-317_1h_GBM26
-0.31464466230747284,p-Rb_780,Erlotinib_1h_GBM26
-0.7558403165521619,p-Rb_780,Palbociclib_24h_GBM26
-0.8482774241626175,p-Rb_780,GNE-317_24h_GBM26
-0.7793726468270424,p-Rb_780,DMSO_24h_GBM26
-0.7828382326026753,p-Rb_780,Erlotinib_24h_GBM26
-0.8957858943988354,p-Rb_780,GDC0980_24h_GBM26
1.124817643020936,p-Rb_780,DMSO_1h_GBM6
1.3086889188611386,p-Rb_780,GDC0980_1h_GBM6
0.09696946243163547,p-Rb_780,Palbociclib_1h_GBM6
1.3059818378149397,p-Rb_780,Erlotinib_1h_GBM6
1.3840535283833624,p-Rb_780,GNE-317_1h_GBM6
0.4543529015759793,p-Rb_780,DMSO_24h_GBM6
0.024558746137494005,p-Rb_780,GDC0980_24h_GBM6
-0.483068712260096,p-Rb_780,Palbociclib_24h_GBM6
0.08444482808231299,p-Rb_780,Erlotinib_24h_GBM6
0.11053249364341369,p-Rb_780,GNE-317_24h_GBM6
-0.5458288720707757,p-RB_807,Palbociclib_1h_GBM26
-0.42587031318686785,p-RB_807,GDC0980_1h_GBM26
-0.4954493554552397,p-RB_807,DMSO_1h_GBM26
-0.5090598775451084,p-RB_807,GNE-317_1h_GBM26
-0.4935338811609361,p-RB_807,Erlotinib_1h_GBM26
-0.8140990152920475,p-RB_807,Palbociclib_24h_GBM26
-0.8829365234554912,p-RB_807,GNE-317_24h_GBM26
-0.8497464592937912,p-RB_807,DMSO_24h_GBM26
-0.8427561550906689,p-RB_807,Erlotinib_24h_GBM26
-0.9144700559662022,p-RB_807,GDC0980_24h_GBM26
1.2680052481711777,p-RB_807,DMSO_1h_GBM6
1.3526871913360359,p-RB_807,GDC0980_1h_GBM6
0.5085530942716859,p-RB_807,Palbociclib_1h_GBM6
1.3204137941446132,p-RB_807,Erlotinib_1h_GBM6
1.573690352240001,p-RB_807,GNE-317_1h_GBM6
0.6683386089160666,p-RB_807,DMSO_24h_GBM6
0.12832017310642987,p-RB_807,GDC0980_24h_GBM6
-0.5189275246094212,p-RB_807,Palbociclib_24h_GBM6
0.23537069748762893,p-RB_807,Erlotinib_24h_GBM6
0.2372988734529109,p-RB_807,GNE-317_24h_GBM6
1.1289056625342224,p-S6_235,Palbociclib_1h_GBM26
0.7352608303648943,p-S6_235,GDC0980_1h_GBM26
1.7107628981205785,p-S6_235,DMSO_1h_GBM26
0.622855682473823,p-S6_235,GNE-317_1h_GBM26
1.9813559299012595,p-S6_235,Erlotinib_1h_GBM26
-0.11437833577765498,p-S6_235,Palbociclib_24h_GBM26
-0.7027126595336219,p-S6_235,GNE-317_24h_GBM26
0.0972575827878174,p-S6_235,DMSO_24h_GBM26
-0.17264438929754636,p-S6_235,Erlotinib_24h_GBM26
-0.794916292687517,p-S6_235,GDC0980_24h_GBM26
-0.2551395299269755,p-S6_235,DMSO_1h_GBM6
-0.6050919643979679,p-S6_235,GDC0980_1h_GBM6
-0.22026718528450207,p-S6_235,Palbociclib_1h_GBM6
-0.45114290536894186,p-S6_235,Erlotinib_1h_GBM6
-0.6350670562772558,p-S6_235,GNE-317_1h_GBM6
-0.42304271980730623,p-S6_235,DMSO_24h_GBM6
-0.6430464868025842,p-S6_235,GDC0980_24h_GBM6
-0.22271431300071362,p-S6_235,Palbociclib_24h_GBM6
-0.5249169133179659,p-S6_235,Erlotinib_24h_GBM6
-0.5113178347020411,p-S6_235,GNE-317_24h_GBM6
1.462230275455981,p-S6_240,Palbociclib_1h_GBM26
1.1244960013811005,p-S6_240,GDC0980_1h_GBM26
1.6217102148318698,p-S6_240,DMSO_1h_GBM26
0.9645974854892123,p-S6_240,GNE-317_1h_GBM26
1.7613592480287863,p-S6_240,Erlotinib_1h_GBM26
-0.09998519992920692,p-S6_240,Palbociclib_24h_GBM26
-0.7127925943343371,p-S6_240,GNE-317_24h_GBM26
-0.01692015243233324,p-S6_240,DMSO_24h_GBM26
-0.17828783437156204,p-S6_240,Erlotinib_24h_GBM26
-0.8000674715781358,p-S6_240,GDC0980_24h_GBM26
-0.4216326677223495,p-S6_240,DMSO_1h_GBM6
-0.5454457960347211,p-S6_240,GDC0980_1h_GBM6
-0.4476045545284597,p-S6_240,Palbociclib_1h_GBM6
-0.5316175147582901,p-S6_240,Erlotinib_1h_GBM6
-0.6222810209420486,p-S6_240,GNE-317_1h_GBM6
-0.4731809621821824,p-S6_240,DMSO_24h_GBM6
-0.6015177860135775,p-S6_240,GDC0980_24h_GBM6
-0.3443551086046187,p-S6_240,Palbociclib_24h_GBM6
-0.5854533012841006,p-S6_240,Erlotinib_24h_GBM6
-0.5532512604710266,p-S6_240,GNE-317_24h_GBM6
0.6610637286616512,p-Src,Palbociclib_1h_GBM26
1.262696084602016,p-Src,GDC0980_1h_GBM26
1.0198364928485155,p-Src,DMSO_1h_GBM26
0.9160865571369611,p-Src,GNE-317_1h_GBM26
0.7870615468951925,p-Src,Erlotinib_1h_GBM26
-0.2827394099679044,p-Src,Palbociclib_24h_GBM26
-0.5720726921088134,p-Src,GNE-317_24h_GBM26
-0.3013937279058671,p-Src,DMSO_24h_GBM26
-0.21298756511317307,p-Src,Erlotinib_24h_GBM26
-0.539947777766787,p-Src,GDC0980_24h_GBM26
-0.3000020824466098,p-Src,DMSO_1h_GBM6
-0.39808659592078516,p-Src,GDC0980_1h_GBM6
-0.2940380447336,p-Src,Palbociclib_1h_GBM6
-0.23175086722836793,p-Src,Erlotinib_1h_GBM6
-0.3758897364795186,p-Src,GNE-317_1h_GBM6
-0.3988324872567188,p-Src,DMSO_24h_GBM6
-0.3301086328750146,p-Src,GDC0980_24h_GBM6
-0.037345531512663815,p-Src,Palbociclib_24h_GBM6
-0.17486590411613331,p-Src,Erlotinib_24h_GBM6
-0.19668335471237824,p-Src,GNE-317_24h_GBM6
